soft_id	soft_name	file_name	url	version	file_size	update_time	os_type
13391	宝石拼图	baoshipintu_2.0.0.70.exe	http://dl1sw.baidu.com/packages/1732.exe	2.0.0.70	5033164	2003/9/18 0:00	30
12223	宝石探秘	baoshitanmi_1.206.0.0.exe	http://dl1sw.baidu.com/packages/1733.exe	1.206.0.0	7864320	2008/9/23 0:00	30
13541	宝石之心	baoshizhixin_1.0.0.0.exe	http://dl1sw.baidu.com/packages/1734.exe	1.0.0.0	23068672	2005/12/9 0:00	30
14213	爆烈坦克	baolietanke_1.0.0.0.exe	http://dl1sw.baidu.com/packages/1735.exe	1.0.0.0	9646899	2005/9/2 0:00	30
15379	波波球	boboqiu_1.0.1.0.exe	http://dl1sw.baidu.com/packages/1736.exe	1.0.1.0	3355443	2004/6/18 0:00	30
11427	彩彩虫	caicaichong_1.0.0.0.exe	http://dl1sw.baidu.com/packages/1737.exe	1.0.0.0	12582912	2006/9/15 0:00	30
15587	超级俄罗斯方块	chaojieluosifangkuai_1.0.0.0.exe	http://dl1sw.baidu.com/packages/1738.exe	1.0.0.0	2411724	2005/9/2 0:00	30
15546	超级赚钱大亨	chaojizhuanqiandaheng_1.2.2.0.exe	http://dl1sw.baidu.com/packages/1739.exe	1.2.2.0	5872025	2005/8/31 0:00	30
14670	城市四子棋	chengshisiziqi_1.0.3.91.exe	http://dl1sw.baidu.com/packages/1740.exe	1.0.3.91	11534336	2005/9/1 0:00	30
14521	锤锤小矮人	chuichuixiaoairen_1.0.0.1.exe	http://dl1sw.baidu.com/packages/1741.exe	1.0.0.1	29360128	2006/5/28 0:00	30
13079	弹珠神话	tanzhushenhua_1.0.0.41.exe	http://dl1sw.baidu.com/packages/1742.exe	1.0.0.41	19922944	2007/9/6 0:00	30
15052	海龟岛	haiguidao_1.0.0.0	http://dl1sw.baidu.com/soft/32/15052/haiguidao_1.0.0.0.exe?version=1185392965	1.0.0.0	9743001	2013/7/10 16:18	62
16698	欢乐五子棋	huanlewuziqi_1.0.0.1	http://dl1sw.baidu.com/soft/ae/16698/huanlewuziqi_1.0.0.1.exe?version=832608723	1.0.0.1	447069	2013/6/15 16:48	30
16296	蜡笔物理学	labiwulixue_1.0.0.0.exe	http://dl1sw.baidu.com/packages/1745.exe	1.0.0.0	6396313	2009/6/26 0:00	30
15306	雷电2005	leidian2005_3.2.9.3	http://dl1sw.baidu.com/soft/c7/15306/leidian2005_3.2.9.3.exe?version=1025540409	3.2.9.3	24392730	2013/7/10 15:55	58
14743	魅力童话	meilitonghua_1.0.0.0.exe	http://dl1sw.baidu.com/packages/1747.exe	1.0.0.0	33554432	2005/10/17 0:00	30
12460	棉球方块海洋大冒险2	mianqiufangkuaihaiyangdamaoxian2_2.0.0.0.exe	http://dl1sw.baidu.com/packages/1748.exe	2.0.0.0	28311552	2007/6/28 0:00	30
16675	强手棋	qiangshouqi_1.0.7.107.exe	http://dl1sw.baidu.com/packages/1749.exe	1.0.7.107	10485760	2004/9/8 0:00	30
15061	贪吃虫	tanchichong_1.1.2.0.exe	http://dl1sw.baidu.com/packages/1750.exe	1.1.2.0	6606028	2005/9/2 0:00	30
10512	天才教授	tiancaijiaoshou_1.1.3.1.exe	http://dl1sw.baidu.com/packages/1751.exe	1.1.3.1	8808038	2006/2/15 0:00	30
14254	头脑净化	tnjh_setup	http://dlsw.baidu.com/sw-search-sp/soft/1e/14254/tnjh_setup.exe?version=1185392965	1.0.0.0	22219776	2013/8/20 14:28	30
14496	蜗牛竞速	woniujingsu_1.0.0.0	http://dl1sw.baidu.com/soft/03/14496/woniujingsu_1.0.0.0.exe?version=1185392965	1.0.0.0	10337604	2013/7/10 16:28	62
12316	快拖（KuaiTuo）	KuaiTuo_3.4.4.446	http://dl1sw.baidu.com/soft/ff/12316/KuaiTuo_3.4.4.446.exe?version=1065193651	3.4.4.646	20975047	2013/7/9 13:31	62
16571	亚特兰蒂斯的崛起	yatelandisi	http://dlsw.baidu.com/sw-search-sp/soft/af/16571/yatelandisi.exe?version=1185392965	1.0.0.0	18998681	2013/8/13 16:44	26
12668	memtest	memtest_4.0.0.0.exe	http://dl1sw.baidu.com/packages/1756.exe	4.0.0.0	104857	2009/11/4 0:00	30
15882	紫丫FLV视频下载软件	AFVideo_1.0.0.2	http://dl1sw.baidu.com/soft/79/15882/AFVideo_1.0.0.2.msi?version=2829699177	1.0.0.2	11044864	2013/7/9 13:38	62
15351	HandBrake	HandBrake_0.9.9.5470	http://dlsw.baidu.com/sw-search-sp/soft/f3/15351/HandBrake_0.9.9.5470.exe?version=3414666159	0.9.9.5470	14293173	2013/7/30 9:58	30
12054	木马专家2013	mmzj_2.0.1.3	http://dl1sw.baidu.com/soft/33/12054/mmzj_2.0.1.3.exe?version=4018440277	2.0.1.3	24941883	2013/7/8 18:13	62
10400	黑鲨鱼免费视频格式转换器	chs_bsvcsetup_3.5.0.0	http://dl1sw.baidu.com/soft/5e/10400/chs_bsvcsetup_3.5.0.0.exe?version=433600284	3.5.0.0	7323619	2013/6/7 15:52	62
12692	SolveigMM AVI Trimmer	SolveigMM_Video_Splitter	http://dlsw.baidu.com/sw-search-sp/soft/a3/12692/SolveigMM_Video_Splitter.exe?version=1001237895	3.6.1306.20	23481560	2013/8/14 11:31	31
14772	TVUPlayer	TVUPlayer2.5.3.1	http://dlsw.baidu.com/sw-search-sp/soft/d5/14772/TVUPlayer2.5.3.1.exe?version=3404640871	2.5.3.1	5642000	2013/7/29 18:52	31
15320	川雪flash播放器	chuanxueflash_1.7.8.2007.exe	http://dl1sw.baidu.com/packages/1765.exe	1.7.8.2007	1572864	2009/8/12 0:00	30
15419	爱西柚客户端	ixiyou1.1setup	http://dlsw.baidu.com/sw-search-sp/soft/ee/15419/ixiyou1.1setup.exe?version=1103785308	1.0.0.4	9181924	2013/7/30 11:20	26
15348	新浪点点通阅读器	readersetup	http://dlsw.baidu.com/sw-search-sp/soft/17/15348/readersetup.exe?version=1964771527	1.1.0.8	551294	2013/8/8 16:21	30
12570	飞速土豆	tudouva_1.61.3.17	http://dl1sw.baidu.com/soft/11/12570/tudouva_1.61.3.17.exe?version=3883334470	1.61.3.17	2931632	2013/6/9 13:42	62
14029	酷乐影音	Kule	http://dlsw.baidu.com/sw-search-sp/soft/dc/14029/Kule.exe?version=2946523317	1.0.4.2	20895232	2013/7/30 15:42	31
15651	StreamTorrent	StreamTorrent10Build0078.exe	http://dl1sw.baidu.com/packages/1803.exe	1.0.0.1	1677721	2011/4/15 0:00	30
14617	亲宝儿歌宝盒	qbegbh_1.6.0.0	http://dl1sw.baidu.com/soft/6a/14617/qbegbh_1.6.0.0.exe?version=3387383013	1.6.0.0	2789907	2013/7/9 18:11	62
15796	眼睛护士	eyefoo_3.0.18.301	http://dlsw.baidu.com/sw-search-sp/soft/f2/15796/eyefoo_3.0.18.301.exe?version=2250083202	3.0.18.301	1015064	2013/8/14 15:49	26
16713	多路视频同步播放	MVplayV1.3.2.1121	http://dlsw.baidu.com/sw-search-sp/soft/a1/16713/MVplayV1.3.2.1121.msi?version=4034954771	1.3.2879	8352768	2013/8/15 17:10	22
16119	Enia Player	eniasetup	http://dlsw.baidu.com/sw-search-sp/soft/be/16119/eniasetup.exe?version=3005681541	1.4.0.0	8659382	2013/7/23 14:26	26
14477	典石音画	DoiceVox3756	http://dl1sw.baidu.com/soft/95/14477/DoiceVox3756.exe?version=2001712088	2.0.0.0	5457579	2013/7/18 9:40	31
12872	巴溜溜影视盒	setup_tg2014_6.0.0.1	http://dl1sw.baidu.com/packages/1809.exe	6.0.0.1	6606028	2012/8/24 0:00	30
15094	QQ词典	QQDict_Setup_1.1.147.400	http://dl1sw.baidu.com/soft/5d/15094/QQDict_Setup_1.1.147.400.exe?version=514829939	1.1.147.400	7669288	2013/7/18 15:33	30
15603	要看	YKSetup.exe	http://dl1sw.baidu.com/packages/1812.exe	3.2.1.4	5452595	2011/1/8 0:00	30
12923	魔影播放	MoyingV2.05Install	http://dlsw.baidu.com/sw-search-sp/soft/45/12923/MoyingV2.05Install.exe?version=3225449996	2.05	30407011	2013/7/29 19:19	31
14751	超级麦霸点歌台	xsinger4_4.4.0.0	http://dl1sw.baidu.com/soft/ad/14751/xsinger4_4.4.0.0.exe?version=3776913442	4.4.0.0	15879240	2013/7/15 10:37	30
12363	邦丰网络播放器	TruePlayer52635	http://dlsw.baidu.com/sw-search-sp/soft/d6/12363/TruePlayer52635.exe?version=4219894514	6.2.3.0	8755552	2013/8/9 18:29	31
16179	贝壳收音机	bkradio_1.01.8	http://dl1sw.baidu.com/soft/e8/16179/bkradio_1.01.8.exe?version=4136772218	1.01.8	7629233	2013/7/9 18:15	26
15107	宏杰文件夹加密	hjjm_2.8.6.8	http://dl1sw.baidu.com/soft/b9/15107/hjjm_2.8.6.8.exe.exe?version=1298730137	2.8.6.8	2935240	2013/7/15 16:38	30
12814	爱唱久久（ising99 player）	iSing992012Beta1_1.4.2.4	http://dl1sw.baidu.com/soft/6e/12814/iSing992012Beta1_1.4.2.4.exe?version=3083739122	1.4.2.4	174209960	2013/6/7 11:56	62
12768	海啸网络电视	hxwlds_40832	http://dlsw.baidu.com/sw-search-sp/soft/cc/12768/hxwlds_40832.exe?version=1185392965	1.0.0.0	24766259	2013/8/12 17:37	30
15847	天天影视	ttkvod_4.0.6.25	http://dlsw.baidu.com/sw-search-sp/soft/60/15847/ttkvod_4.0.6.25.exe?version=3724282402	4.0.6.25	8297057	2013/8/15 9:53	30
14692	魅影传说	mycs	http://dlsw.baidu.com/sw-search-sp/soft/7d/14692/mycs.exe?version=1944896508	5.08.0008	5425358	2013/7/26 11:21	30
11464	点点网络电视	P2PSTV72613	http://dlsw.baidu.com/sw-search-sp/soft/aa/11464/P2PSTV72613.exe?version=3215932584	2.5.0.0	17427832	2013/8/9 18:29	31
12558	九天灌歌王	9BoxInstaller	http://dlsw.baidu.com/sw-search-sp/soft/4a/12558/9BoxInstaller.exe?version=4002564641	2.3.0.150	3340518	2013/8/9 16:14	10
15832	搜狐电视机	souhu	http://dlsw.baidu.com/sw-search-sp/soft/e9/15832/souhu.exe?version=2490361643	1.1.5.6	6187480	2013/8/12 17:33	11
15584	西部豆丁	xibudouding_1.0.0.0	http://dl1sw.baidu.com/packages/1826.exe	1.0.0.0	34917580	2009/7/15 0:00	30
15398	象素岛	xiangdaosu_1.0.0.1	http://dl1sw.baidu.com/packages/1827.exe	1.0.0.1	38902169	2005/9/2 0:00	30
11935	小白熊史努伊历险记	xiaobaixiongshinuyilixianji_1.4.1.0	http://dl1sw.baidu.com/packages/1828.exe	1.4.1.0	8808038	2005/7/26 0:00	30
12341	小鸡快跑	xiaojikuaipao_1.0.0.1	http://dl1sw.baidu.com/packages/1829.exe	1.0.0.1	11953766	2009/7/20 0:00	30
11548	小熊工厂	xiaoxionggongchang_8.5.1.102	http://dl1sw.baidu.com/packages/1830.exe	8.5.1.102	20656947	2006/5/11 0:00	30
14888	星座指环	xingzuozhihuan_1.0.0.0	http://dl1sw.baidu.com/packages/1831.exe	1.0.0.0	23488102	2009/8/10 0:00	30
11104	异星战机	yixingzhanji_1.0.0.1	http://dl1sw.baidu.com/packages/1832.exe	1.0.0.1	8703180	2009/6/15 0:00	30
16989	音乐喷泉	yinyuepenquan_3.0.0.0	http://dl1sw.baidu.com/packages/1833.exe	3.0.0.0	30408704	2009/6/17 0:00	30
16254	宇宙砖块	yuzhouzhuankuai_1.0.0.1	http://dl1sw.baidu.com/packages/1834.exe	1.0.0.1	16672358	2009/11/12 0:00	30
15732	原子球	yuanziqiu_1.0.0.0	http://dl1sw.baidu.com/packages/1835.exe	1.0.0.0	12792627	2008/8/10 0:00	30
16918	泽德	zede_1.0.0.0	http://dl1sw.baidu.com/packages/1836.exe	1.0.0.0	11953766	2005/9/2 0:00	30
15585	重武器老鼠	zhongwuqilaoshu_1.0.0.0	http://dl1sw.baidu.com/packages/1838.exe	1.0.0.0	8178892	2007/9/27 0:00	30
15972	重装兵器	zhongzhuangbingqi_1.0.0.0	http://dl1sw.baidu.com/packages/1839.exe	1.0.0.0	16462643	2005/9/2 0:00	30
14491	字符练金术	zifulianjinshu_1.2.0.0	http://dl1sw.baidu.com/packages/1840.exe	1.2.0.0	1887436	2009/11/20 0:00	30
13849	电脑管家	PCMgr_Setup_84_9978_208	http://dlsw.baidu.com/sw-search-sp/soft/58/13849/PCMgr_Setup_84_9978_208.exe?version=689984044	8.4.9978.208	51161216	2013/8/23 13:03	62
15925	中易浏览器	enjoyie_3.2.0.35	http://dl1sw.baidu.com/soft/1f/15925/enjoyie_3.2.0.35.exe?version=2793524397	3.2.0.35	808698	2013/7/10 15:43	30
17184	美图化妆秀	HZX_Setup_1.0.3.1000	http://dl1sw.baidu.com/soft/5d/17184/HZX_Setup_1.0.3.1000.exe?version=1572557200	1.0.3.1000	7253016	2013/6/8 10:12	62
14283	海词词典	dictcn_V3.1.2	http://dlsw.baidu.com/sw-search-sp/soft/b6/14283/dictcn_V3.1.2.exe?version=2251766349	3.1.2	5880075	2013/7/23 10:04	62
12655	快游智能加速	Ky_2013.6.14.198	http://dl1sw.baidu.com/soft/f0/12655/Ky_2013.6.14.198.msi?version=1477340367	2013.6.14.198	3014656	2013/7/9 18:23	30
10122	唯影视频下载器	WeiYing_1.0.2.1776	http://dl1sw.baidu.com/soft/82/10122/WeiYing_1.0.2.1776.exe?version=898279234	1.0.2.1776	10896782	2013/7/9 13:58	62
16863	火星加速器	huoxing_2012_5.0.0.1_5.0.0.1	http://dl1sw.baidu.com/packages/1850.exe	5.0.0.1	1677721	2013/6/24 15:07	30
13035	雨过天晴浏览器	ygtqie20100209	http://dlsw.baidu.com/sw-search-sp/soft/39/13035/ygtqie20100209.exe?version=11184235	  2.0.0.1	3695064	2013/7/23 15:10	31
14088	美图淘淘	TaoTao_1.0.5.315	http://dl1sw.baidu.com/soft/f3/14088/TaoTao_1.0.5.315.exe?version=966067948	1.0.5.315	3612024	2013/7/15 13:50	62
12154	Lava游戏盒	LavaGame_2.1.2277.0	http://dlsw.baidu.com/sw-search-sp/soft/c0/12154/LavaGame_2.1.2277.0.exe?version=3759093165	2.1.2277.0	3825296	2013/8/14 16:10	26
12090	教育网代理	jiaoyuwangdaili_1.0.0.1	http://dl1sw.baidu.com/soft/85/12090/jiaoyuwangdaili_1.0.0.1.exe?version=832608723	1.0.0.1	593717	2013/7/9 18:26	62
11390	阿里旺旺2013 买家版	AliIM2013_taobao7.21.18C	http://dlsw.baidu.com/sw-search-sp/soft/0b/11390/AliIM2013_taobao7.21.18C.exe?version=4752206	2.0.0.1	31555152	2013/8/23 13:31	62
15271	超级巡警通用卸载工具	cjxjtyxzgj_1.1.0.112	http://dl1sw.baidu.com/packages/1858.exe	1.1.0.112	314572	2010/11/4 0:00	30
14648	Windows时尚秀	fashionxp	http://dlsw.baidu.com/sw-search-sp/soft/86/14648/fashionxp.exe?version=345999074	4.0.0.0	12593929	2013/8/8 16:45	31
16122	玩家宝宝	wanjiabaobao_2.6.3.0	http://dl1sw.baidu.com/soft/02/16122/wanjiabaobao_2.6.3.0.exe?version=4199151649	2.6.3.0	19405128	2013/7/10 16:33	62
14220	QQ堂	QQTangBeta1_4.3.1.1	http://dl1sw.baidu.com/soft/6b/14220/QQTangBeta1_4.3.1.1.EXE?version=637183635	4.3.1.1	81251771	2013/7/10 15:34	62
11219	EasyRecovery Professional Trial	erprot_6.12.02	http://dl1sw.baidu.com/soft/01/11219/erprot_6.12.02.exe?version=2287503061	6.12.02	42053492	2013/6/19 11:38	62
13122	中国移动手机桌面助理	MDA_install4.0.3.153	http://dl1sw.baidu.com/soft/22/13122/MDA_install4.0.3.153.exe?version=1925775964	4.0.3.153	18811193	2013/7/9 11:12	30
12753	卡巴斯基反病毒软件2013	kav_13.0.1.4190	http://dl1sw.baidu.com/soft/96/12753/kav_13.0.1.4190.exe?version=2461093036	13.0.1.4190	185383544	2013/6/15 16:07	58
12454	卡巴斯基安全部队2013	kis13.0.1.4190zh-Hans-cn	http://dlsw.baidu.com/sw-search-sp/soft/3a/12454/kis13.0.1.4190zh-Hans-cn.exe?version=2461093036	13.0.1.4190	201430584	2013/7/31 18:49	58
11710	VV同城聊天	51vv_setup_1.6.1546.0416	http://dl1sw.baidu.com/soft/7b/11710/51vv_setup_1.6.1546.0416.exe?version=1810338344	1.6.1546.0416	22490688	2013/6/24 11:22	30
14887	TeamTalk	TeamTalk4.5	http://dlsw.baidu.com/sw-search-sp/soft/6a/14887/TeamTalk4.5.exe?version=3015346425	4.5.0.2394	11190880	2013/8/13 10:17	30
12463	语酷（UniCool）	setup_8.19_1.00.0000	http://dl1sw.baidu.com/packages/1908.exe	1.00.0000	9961472	2010/8/19 0:00	30
16362	蚂蚁浏览器（MyIE9）	MyIE9_9.0.0.1	http://dlsw.baidu.com/sw-search-sp/soft/90/16362/MyIE9_9.0.0.1.exe?version=38786996	9.0.0.1	1585544	2013/8/20 19:18	30
10360	拓软成语词典	acid	http://dlsw.baidu.com/sw-search-sp/soft/26/10360/acid.exe?version=1185392965	1.0.0.0	2537725	2013/8/9 16:15	31
12639	AkelPad	AkelPad-4.8.2-setup	http://dlsw.baidu.com/sw-search-sp/soft/e3/12639/AkelPad-4.8.2-setup.exe?version=661330253	4.8.2.0	1010425	2013/8/15 9:58	30
15905	Xmind	xmind_windows_3.3.1.201212250029	http://dl1sw.baidu.com/soft/94/15905/xmind_windows_3.3.1.201212250029.exe?version=881548355	3.3.1.201212250029	34767909	2013/6/7 11:41	62
14334	可牛拍照	conewpai_setup_1.0.2.1001	http://dl1sw.baidu.com/soft/83/14334/conewpai_setup_1.0.2.1001.exe?version=3789599395	1.0.2.1002	1885096	2013/7/4 17:00	30
10905	Calibre	calibre_0.9.40.0	http://dlsw.baidu.com/sw-search-sp/soft/c4/10905/calibre_0.9.40.0.msi?version=1410710067	0.9.40.0	52145664	2013/7/30 10:51	30
12036	PhotoZoom Pro	PhotoZoom_4.1.0.0	http://dlsw.baidu.com/sw-search-sp/soft/24/12036/PhotoZoom_4.1.0.0.exe?version=704622418	4.1.0.0	19555329	2013/8/23 15:01	31
12836	ArtRage Studio Pro Demo	installartragestudioprodemo	http://dlsw.baidu.com/sw-search-sp/soft/49/12836/installartragestudioprodemo.exe?version=521401847	3.5.5.0	53040528	2013/8/14 11:23	30
14954	FramePhotoEditor	photoed_5.0.2.0	http://dl1sw.baidu.com/packages/1921.exe	5.0.2.0	10800332	2010/10/21 0:00	30
13565	意天垃圾文件清理软件	YtRecycle	http://dlsw.baidu.com/sw-search-sp/soft/b1/13565/YtRecycle.exe?version=1197607927	1.0.0.37	1554850	2013/8/14 11:21	63
15106	巨盾	GGSetup_2.6.1.1534	http://dl1sw.baidu.com/soft/44/15106/GGSetup_2.6.1.1534.exe.exe?version=396367662	2.6.1.1534	10919112	2013/7/15 16:42	30
13607	Real Desktop	RDeskFree2.0setup	http://dlsw.baidu.com/sw-search-sp/soft/79/13607/RDeskFree2.0setup.exe?version=2001712088	2.0.0.0	166696	2013/7/19 16:20	31
15653	MTV分享精灵 2013	MtvP2P_Setup2013	http://dlsw.baidu.com/sw-search-sp/soft/8c/15653/MtvP2P_Setup2013.exe?version=1037122417	1.2.2.45574	5608616	2013/7/25 16:07	26
13918	Image Optimizer	Image.Optimizer	http://dlsw.baidu.com/sw-search-sp/soft/df/13918/Image.Optimizer.exe?version=832608723	1.0.0.1	1314010	2013/8/22 16:04	30
11178	System Explorer	SystemExplorerSetup_4.2.2.5081	http://dlsw.baidu.com/sw-search-sp/soft/fd/11178/SystemExplorerSetup_4.2.2.5081.exe?version=39281605	4.2.2.5081	2061008	2013/8/14 10:41	58
13312	无损图片压缩大师	wusuntupianyasuodashi_1.4.0.0	http://dl1sw.baidu.com/soft/d4/13312/wusuntupianyasuodashi_1.4.0.0.exe?version=3005681541	1.4.0.0	2363476	2013/6/25 10:17	62
16876	Collage It	CollageIt_1.9.4.3558	http://dlsw.baidu.com/sw-search-sp/soft/94/16876/CollageIt_1.9.4.3558.exe?version=2157906964	1.9.4.3558	8800416	2013/7/30 10:52	30
13780	Artweaver	Artweaver_1.1.0.159	http://dl1sw.baidu.com/soft/32/13780/Artweaver_1.1.0.159.exe?version=962387817	1.1.0.159	6642457	2013/6/9 16:50	62
14639	佐罗浏览器	zuoluo_1.3.316.0	http://dl1sw.baidu.com/soft/41/14639/zuoluo_1.3.316.0.exe?version=884774626	1.3.316.0	1961620	2013/7/9 10:06	62
11128	CNTV-Cbox 网络电视客户端	cbox2.4.0.9	http://dl1sw.baidu.com/soft/3c/11128/cbox2.4.0.9.exe?version=4212370876	2.4.0.9	5903488	2013/7/11 14:27	30
10894	CC企业通讯	CC	http://dlsw.baidu.com/sw-search-sp/soft/0d/10894/CC.exe?version=1063057923	3.8.0.9112	7975256	2013/7/29 18:48	31
12757	完美高清（i264player）	i264setup	http://dlsw.baidu.com/sw-search-sp/soft/61/12757/i264setup.exe?version=331407668	2.2.4.1443	22416390	2013/8/13 10:19	31
11093	读书宝	FineSetup_1.26	http://dl1sw.baidu.com/soft/22/11093/FineSetup_1.26.exe?version=2043341530	1.26	7327744	2013/6/17 14:02	62
11610	微软拼音输入法2010	IME2010_zh-cn	http://dlsw.baidu.com/sw-search-sp/soft/0e/11610/IME2010_zh-cn.exe?version=4131842202	14.0.4763.1000	64821232	2013/8/6 17:20	62
17345	FeedDemon	FeedDemonInstall_4.5.0.0	http://dlsw.baidu.com/sw-search-sp/soft/7f/17345/FeedDemonInstall_4.5.0.0.exe?version=3699313042	4.5.0.0	4086074	2013/8/12 17:26	31
13045	VS竞技游戏平台	VS_4.2.423.1200	http://dlsw.baidu.com/sw-search-sp/soft/83/13045/VS_4.2.423.1200.exe?version=3399926030	4.2.423.1200	28706960	2013/7/30 10:41	30
16653	Image Mender	Imender1.22	http://dlsw.baidu.com/sw-search-sp/soft/5d/16653/Imender1.22.exe?version=2124885699	1.22	2851771	2013/8/15 15:23	30
15724	典石DVD	DoiceDVD_3.7.5.0	http://dl1sw.baidu.com/soft/48/15724/DoiceDVD_3.7.5.0.exe?version=1708369559	3.7.5.0	3652635	2013/7/9 17:32	62
12030	51高清娱乐	51gaoqing_2.0.1.1	http://dlsw.baidu.com/sw-search-sp/soft/6c/12030/51gaoqing_2.0.1.1.exe?version=25880953	2.0.1.1	13580008	2013/8/12 15:02	18
10735	易福娃	yifuwa	http://dlsw.baidu.com/sw-search-sp/soft/b7/10735/yifuwa.exe?version=2673416553	3.002.348	7335031	2013/8/15 17:04	30
13718	可乐视频社区2010	KeLe2013Beta3.4.1Setup0529_1000	http://dl1sw.baidu.com/soft/46/13718/KeLe2013Beta3.4.1Setup0529_1000.exe?version=435530012	3.4.1	11136464	2013/7/9 11:11	30
10475	PP加速器	ppliveva_setup_0.6.5.0007	http://dl1sw.baidu.com/soft/55/10475/ppliveva_setup_0.6.5.0007.exe?version=2224497394	0.6.5.0007	1151696	2013/6/7 10:42	62
11979	盛大下载器	sd_1.9.0.2	http://dl1sw.baidu.com/soft/87/11979/sd_1.9.0.2.exe?version=2780408344	1.9.0.2	5214072	2013/7/16 11:42	62
11680	WisMencoder	WisMencoder_2.2.1.1	http://dl1sw.baidu.com/packages/2030.exe	2.2.1.1	36595302	2010/8/15 0:00	30
10680	SoMud	somud_1.3.1.0	http://dl1sw.baidu.com/soft/be/10680/somud_1.3.1.0.exe?version=12958114	1.3.1.0	13038892	2013/6/21 14:00	30
10663	JJ比赛	JJMatch_0.6.3.3	http://dl1sw.baidu.com/soft/b7/10663/JJMatch_0.6.3.3.exe?version=4108302514	0.6.3.3	18532808	2013/7/10 15:41	62
13438	歌木斯阿语词典	Gamoos_2.1	http://dlsw.baidu.com/sw-search-sp/soft/51/13438/Gamoos_2.1.exe?version=2188894714	2.1	25971968	2013/8/9 17:15	30
15563	万点理财终端专家决策版	wwtsetup_5.4.0.311	http://dl1sw.baidu.com/soft/39/15563/wwtsetup_5.4.0.311.exe?version=1606105242	5.4.0.311	8154740	2013/7/17 17:06	26
12956	URNotes（意唯便签）	URNotes_1.58	http://dl1sw.baidu.com/soft/69/12956/URNotes_1.58.exe?version=3509801242	1.58	2732129	2013/6/18 9:48	30
12801	ADSL超频奇兵	adslCP_V7.1	http://dlsw.baidu.com/sw-search-sp/soft/78/12801/adslCP_V7.1.exe?version=351132255	v7.1	1321603	2013/8/15 17:05	31
15784	72xuan4D家居网络互动平台	72xuanpublic	http://dlsw.baidu.com/sw-search-sp/soft/f6/15784/72xuanpublic.msi?version=3623058055	3.0.5.0	8603648	2013/7/30 15:40	31
14350	瑞影浏览器	rayying_3.3.0.0	http://dl1sw.baidu.com/soft/fb/14350/rayying_3.3.0.0.exe?version=2526593724	3.3.0.0	1208763	2013/7/9 10:05	30
13856	四五打印助手	SIWUprinterV4.69_4.6.0.9	http://dl1sw.baidu.com/packages/2047.exe	4.6.0.9	2202009	2012/4/28 0:00	30
17420	枫树极速浏览器	CoolNovo2.0.9.11	http://dlsw.baidu.com/sw-search-sp/soft/b9/17420/CoolNovo2.0.9.11.exe?version=1873839145	2.0.9.11	40550304	2013/8/15 20:40	30
13074	金山快盘	kuaipan_setup	http://dlsw.baidu.com/sw-search-sp/soft/e3/13074/kuaipan_setup.exe?version=325281167	3.8.9.20	8571232	2013/8/16 17:42	30
15656	NETPAS网络加速器	NetpasAcc_1.7.2.0056	http://dlsw.baidu.com/sw-search-sp/soft/60/15656/NetpasAcc_1.7.2.0056.exe?version=2961882425	1.7.2.0056	1600143	2013/8/15 16:31	31
10382	花生壳动态域名 6.0	PhDDNS_6.0.6.18876	http://dlsw.baidu.com/sw-search-sp/soft/27/10382/PhDDNS_6.0.6.18876.exe?version=303007669	6.0.6.18876	3122208	2013/8/9 16:20	62
17088	迅游网游加速器	xunyou_2012	http://dlsw.baidu.com/sw-search-sp/soft/d3/17088/xunyou_2012.exe?version=659441396	1.1.0.549	8152312	2013/8/16 18:44	62
13019	速游网游加速器	suyou_4.0.0	http://dl1sw.baidu.com/soft/b8/13019/suyou_4.0.0.exe?version=644276699	4.0.0.516	4102965	2013/6/9 11:43	30
16389	RealVNC	RealVNC_5.0.5.46461	http://dl1sw.baidu.com/soft/4c/16389/RealVNC_5.0.5.46461.exe?version=476012268	5.0.5.46461	7189288	2013/7/9 18:41	22
14769	天翼宽带客户端	Esurfing_1.3.1	http://dl1sw.baidu.com/soft/f6/14769/Esurfing_1.3.1.exe?version=1719332089	1.3.1	11927168	2013/7/8 11:42	30
13447	联想V盘	Vdisk_2.0.1.68	http://dl1sw.baidu.com/soft/36/13447/Vdisk_2.0.1.68.exe?version=2627306149	2.0.1.68	4110032	2013/7/9 18:21	26
10278	傲盾网络加速器	AdNet_5.71	http://dlsw.baidu.com/sw-search-sp/soft/e1/10278/AdNet_5.71.exe?version=364584043	5.71	10428740	2013/8/19 17:29	31
13065	网络人（Netman）		http://dl1sw.baidu.com/packages/2059.exe	5.0.8.6	5452595	2010/11/25 0:00	30
16200	WinDbg		http://dl1sw.baidu.com/packages/2060.msi	6.11.1.404	17825792	2009/3/27 0:00	30
13442	迅雷7.9	Thunder_dl_7.9.8.4550	http://dlsw.baidu.com/sw-search-sp/soft/ca/13442/Thunder_dl_7.9.8.4550.exe?version=1766788259	7.9.8.4550	30875080	2013/8/20 14:04	58
16703	Beyond Compare 3	BCompare-zh-3.3.7.15876	http://dl1sw.baidu.com/soft/01/16703/BCompare-zh-3.3.7.15876.exe?version=248038491	3.3.7.15876	6024096	2013/6/7 10:45	62
10258	Source Insight	sourceinsight_Setup_3.5.72.0	http://dl1sw.baidu.com/soft/21/10258/sourceinsight_Setup_3.5.72.0.exe?version=3160999467	3.5.72.0	5101672	2013/7/22 11:08	58
